link,gambar,nama_produk,harga,diskon,rating,kota,deskripsi,content,cluster,label,panjang_deskripsi,harga_diskon
https://shopee.co.id/Kopi-Susu-Blend-Arabica-20-Robusta-80-Roasted-Coffee-Beans-Biji-i.296792599.5796076905,https://down-id.img.susercontent.com/file/id-11134207-7rasa-m4idbfkpw1e4df_tn.webp,Kopi Susu Blend Arabica 20% Robusta 80% Roasted Coffee Beans Biji,17500,20.0,4.9,JAKARTA BARAT,"KOPI SUSU BLEND. Inilah “Kopi Susu Blend” kekinian kami yang selalu bikin ketagihan dan ramah di kantong! Perpaduan biji kopi arabika dan robusta pilihan dengan aroma yang khas sangat cocok untuk dinikmati kapan saja di mana saja. Dapat dijadikan sebagai bahan untuk membuat es kopi susu atau milk-based drink (latte, cappuccino, dsb), maupun dipadukan dengan pemanis lain seperti madu, gula aren, atau creamer yang memanjakan para penikmat kopi sekaligus jadi energy-booster untuk hari-harimu! Nikmati kopi susu instan yang lezat dan praktis ini! Termasuk dalam kategori minuman instan dan kopi instan.",kopi susu blend arabica 20 robusta 80 roasted coffee beans biji kopi susu blend kopi susu blend kini bikin tagih ramah kantong padu biji kopi arabika robusta pilih aroma khas cocok nikmat jadi bahan es kopi susu milkbased drink latte cappuccino dsb padu man madu gula aren creamer manja nikmat kopi energybooster hariharimu nikmat kopi susu instan lezat praktis kategori minum instan kopi instan,2,Makanan & Minuman Sehari-hari,90,14000.0
https://shopee.co.id/Pewarna-Makanan-Coklat-Tua-Koepoe-Koepoe-(30ml)-i.59512712.1024811808,https://down-id.img.susercontent.com/file/id-11134207-7r990-lsrutf47ywxye1_tn.webp,Pewarna Makanan Coklat Tua Koepoe Koepoe (30ml),400,0.0,4.9,JAKARTA UTARA,"Pewarna makanan Koepoe Koepoe digunakan sebagai bahan tambahan pangan untuk memberikan warna pada makanan dan minuman. Tersedia dalam varian warna yang beraneka ragam sesuai dengan kebutuhan. Keunggulannya meliputi ketersediaan warna yang beragam, sertifikasi BPOM, HALAL, ISO 2000 dan HACCP, memenuhi standar GMP, kemasan yang mudah diaplikasikan, tahan panas dan warna tidak pudar setelah baking, tidak ada rasa pahit, serta ekonomis & efisien. Gunakan pewarna makanan Koepoe Koepoe untuk mempercantik tampilan makanan dan minuman Anda! Termasuk dalam kategori bahan makanan dan pewarna makanan.",warna makan coklat tua koepoe koepoe 30ml warna makan koepoe koepoe bahan tambah pangan warna makan minum sedia varian warna aneka ragam sesuai butuh unggul liput sedia warna agam sertifikasi bpom halal iso 2000 haccp penuh standar gmp kemas mudah aplikasi tahan panas warna pudar baking pahit ekonomis efisien warna makan koepoe koepoe cantik tampil makan minum kategori bahan makan warna makan,7,Bahan Masakan Instan,82,400.0
https://shopee.co.id/Inaco-Mini-Jelly-Juice-25-Pcs-Buah-Segar-Alami-i.65323877.1844902649,https://down-id.img.susercontent.com/file/cd5e965ee06b5d4eba329587ec079b5f_tn.webp,Inaco Mini Jelly Juice 25 Pcs Buah Segar Alami,1350,1.0,4.9,BEKASI,Inaco Mini Jelly isi 25 merupakan jelly dalam kemasan yang terbuat dari buah segar alami. Mutu kandungan gizi dan serat masih terjaga sehingga aman untuk dikonsumsi setiap hari. Jadikan Inaco Mini Jelly sebagai kudapan harian Anda yang lezat. Nikmati jelly buah mini yang segar dan praktis ini sebagai camilan! Termasuk dalam kategori makanan ringan dan jelly.,inaco mini jelly juice 25 pcs buah segar alami inaco mini jelly isi 25 jelly kemas buat buah segar alami mutu kandung gizi serat jaga aman konsumsi jadi inaco mini jelly kudap hari lezat nikmat jelly buah mini segar praktis camil kategori makan ringan jelly,7,Bahan Masakan Instan,56,1336.5
https://shopee.co.id/Duo-Rasa-Tropicana-Slim-Peanut-Almond-Butter-Spread-Jam-300-Gram-Tropicana-Slim-Chocolate-Spread-300-Gram-i.12656836.19766148561,https://down-id.img.susercontent.com/file/id-11134207-7ras9-m2uiojg943ipac_tn.webp,Duo Rasa - Tropicana Slim Peanut Almond Butter Spread Jam 300 Gram & Tropicana Slim Chocolate Spread 300 Gram,18190,19.0,4.9,JAKARTA UTARA,"Nikmati Tropicana Slim Peanut Almond Butter, yaitu selai kacang almond nikmat yang aman bagi diabetesi dan cocok untuk diet karena diformulasikan tanpa penambahan gula pasir, ideal sebagai teman makanan dan minuman favorit seperti roti gandum, croissant rendah lemak, homemade cookies, smoothies, atau buah berries. Oleskan selai kacang almond rendah gula ini untuk rasa lezat dan sehat! Termasuk dalam kategori bahan makanan dan selai",duo tropicana slim peanut almond butter spread jam 300 gram tropicana slim chocolate spread 300 gram nikmat tropicana slim peanut almond butter selai kacang almond nikmat aman diabetes cocok diet formulasi tambah gula pasir ideal teman makan minum favorit roti gandum croissant rendah lemak homemade cookies smoothies buah berries oles selai kacang almond rendah gula lezat sehat kategori bahan makan selai,2,Makanan & Minuman Sehari-hari,63,14733.9
https://shopee.co.id/Sunquick-Orange-Squash-Buah-Vitamin-C-Tinggi-300-Ml-i.206123261.7115653317,https://down-id.img.susercontent.com/file/63d1e1cdb3851cf0084672a2be64e1f1_tn.webp,Sunquick Orange Squash Buah Vitamin C Tinggi 300 Ml,3670,1.0,4.9,BEKASI,"Sunquick adalah squash buah dengan rasa yang cocok untuk seluruh keluarga. Sunquick dibuat dengan buah dan tinggi akan vitamin C. Sunquick hadir dalam berbagai pilihan sari buah: Orange, Mandarin, Lemon, Mango, dan Mixfruit. Segera nikmati sirup buah Sunquick yang segar dan kaya vitamin C ini! Termasuk dalam kategori minuman dan sirup buah.",sunquick orange squash buah vitamin c 300 ml sunquick squash buah cocok keluarga sunquick buah vitamin c sunquick hadir pilih sari buah orange mandarin lemon mango mixfruit nikmat sirup buah sunquick segar kaya vitamin c kategori minum sirup buah,1,Minuman Teh & Sirup,52,3633.3
https://shopee.co.id/Safiya-Kurma-Tunisia-Madu-1-Kg-Deglet-Noor-Premium-i.299419124.14496762119,https://down-id.img.susercontent.com/file/id-11134207-7ras9-m1bkq0t7g71hd7_tn.webp,Safiya Kurma Tunisia Madu 1 Kg Deglet Noor Premium,6750,13.0,4.8,JAKARTA BARAT,"Kurma Tunisia Madu atau disebut Kurma Deglet Noor Safiya adalah kurma yang berasal dari Tunisia. Kurma Tunisia madu memiliki tekstur kenyal, daging buah yang tebal, dan rasa manis seperti madu. Selain rasanya yang enak, kurma Tunisia madu juga kaya akan mineral yang mampu membuat tulang menjadi lebih kuat dan tidak keropos. Kurma Tunisia Madu Safiya dikemas secara higienis, bermutu, dan sudah melalui proses penyortiran. Kurma deglet noor tunisia madu merupakan kurma yang sangat favorit bagi pecinta kurma di seluruh dunia dan termasuk kurma berkualitas premium. Nikmati buah kurma Tunisia madu yang kenyal, manis, dan kaya mineral ini! Termasuk dalam kategori buah kering.",safiya kurma tunisia madu 1 kg deglet noor premium kurma tunisia madu kurma deglet noor safiya kurma asal tunisia kurma tunisia madu milik tekstur kenyal daging buah tebal manis madu enak kurma tunisia madu kaya mineral tulang kuat keropos kurma tunisia madu safiya kemas higienis mutu proses sortir kurma deglet noor tunisia madu kurma favorit cinta kurma dunia kurma kualitas premium nikmat buah kurma tunisia madu kenyal manis kaya mineral kategori buah kering,7,Bahan Masakan Instan,102,5872.5
https://shopee.co.id/Frisian-Flag-Susu-Bubuk-Keluarga-Kompleta-Cokelat-800g-1-pcs-i.65323877.8978898613,https://down-id.img.susercontent.com/file/sg-11134201-23020-99htxejty0mv57_tn.webp,Frisian Flag Susu Bubuk Keluarga Kompleta Cokelat 800g - 1 pcs,8190,20.0,4.9,SURABAYA,"Susu Bubuk Frisian Flag KOMPLETA Cokelat diproduksi menggunakan susu bubuk berkualitas dengan kandungan zat gizi makro (protein, karbohidrat, dan lemak), tinggi Kalsium, tinggi Zat Besi, sumber Protein, serta mengandung 10 Vitamin dan 4 Mineral, dan mudah dilarutkan karena berbentuk instan. Dapat dikonsumsi sebagai minuman susu oleh semua anggota keluarga (kecuali bayi 0-12 bulan). Mengandung zat gizi makro seperti protein, karbohidrat, dan lemak, diproduksi menggunakan susu bubuk berkualitas, tinggi Kalsium, sumber Zat Besi dan Protein, serta mengandung 10 Vitamin dan 4 Mineral. Nikmati susu bubuk cokelat yang lezat dan bergizi ini! Termasuk dalam kategori produk susu dan susu bubuk.",frisian flag susu bubuk keluarga kompleta cokelat 800g 1 pcs susu bubuk frisian flag kompleta cokelat produksi susu bubuk kualitas kandung zat gizi makro protein karbohidrat lemak kalsium zat besi sumber protein kandung 10 vitamin 4 mineral mudah larut bentuk instan konsumsi minum susu anggota keluarga kecuali bayi 012 kandung zat gizi makro protein karbohidrat lemak produksi susu bubuk kualitas kalsium sumber zat besi protein kandung 10 vitamin 4 mineral nikmat susu bubuk cokelat lezat gizi kategori produk susu susu bubuk,2,Makanan & Minuman Sehari-hari,98,6552.0
https://shopee.co.id/So-Good-Ayam-Paha-Dada-Pedas-Manis-450gr-Tanpa-Pengawet-i.269483414.7737364402,https://down-id.img.susercontent.com/file/id-11134201-7rbk8-m77pga2lp53aaf_tn.webp,So Good Ayam Paha Dada Pedas Manis 450gr Tanpa Pengawet,3490,3.0,4.9,BEKASI,"So Good Ayam Paha Dada Pedas Manis 450gr adalah ayam potong kualitas ayam segar dengan kelezatan bumbu pedas manis spesial yang unik dan segar. Tanpa pengawet, diproses dan dibekukan dengan teknologi terkini membuat bumbu meresap sempurna dan menjaga daging ayam tetap juicy dan nikmat rasanya. Berat: 450 gr, Bentuk: Campuran potongan paha dan dada ayam. Nikmati ayam potong berbumbu pedas manis yang praktis dan lezat ini! Termasuk dalam kategori makanan beku dan ayam beku.",so good ayam paha dada pedas manis 450gr awet so good ayam paha dada pedas manis 450gr ayam potong kualitas ayam segar lezat bumbu pedas manis spesial unik segar awet proses beku teknologi kini bumbu resap sempurna jaga daging ayam juicy nikmat berat 450 gr bentuk campur potong paha dada ayam nikmat ayam potong bumbu pedas manis praktis lezat kategori makan beku ayam beku,7,Bahan Masakan Instan,74,3385.3
https://shopee.co.id/Roma-Sari-Gandum-Family-Pack-Biskuit-Gandum-Sehat-240g-i.59510213.1005694625,https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m8eaw1oyo6tqe3_tn.webp,Roma Sari Gandum Family Pack Biskuit Gandum Sehat 240g,1450,9.0,4.9,JAKARTA BARAT,"Roma Sari Gandum merupakan biskuit yang terbuat dari gandum pilihan. Biskuit ini juga mengandung susu bergizi, membuatnya lezat dan sehat. Nikmati biskuit bersama teh di sore hari dapat mencerahkan hari Anda. Kemasan Family Pack 240 gr. Dapatkan biskuit gandum yang lezat dan bergizi ini sebagai camilan keluarga! Termasuk dalam kategori makanan ringan dan biskuit.",roma sari gandum family pack biskuit gandum sehat 240g roma sari gandum biskuit buat gandum pilih biskuit kandung susu gizi buat lezat sehat nikmat biskuit teh sore cerah kemas family pack 240 gr dapat biskuit gandum lezat gizi camil keluarga kategori makan ringan biskuit,7,Bahan Masakan Instan,54,1319.5
https://shopee.co.id/MamaSuka-Tepung-Ayam-Goreng-Ala-Korea-Garlic-170-Gr-i.267130746.9299753179,https://down-id.img.susercontent.com/file/id-11134207-7r98t-ls09g4edykh36a_tn.webp,MamaSuka - Tepung Ayam Goreng Ala Korea Garlic 170 Gr,6840,10.0,4.9,SURABAYA,"MamaSuka - Tepung Ayam Goreng Ala Korea Garlic 170 Gr adalah tepung bumbu ayam goreng dengan racikan bumbu Korea yang gurih dan nikmat, menghadirkan cita rasa khas ayam goreng ala Korea dengan rasa garlic yang kental dan gurih seperti ayam goreng ala restoran Korea. Keunggulannya termasuk hasil yang lebih renyah dari tepung ayam goreng lainnya, tekstur krispi yang lebih tahan lama bahkan setelah dilumuri saus, serta flavor garlic yang khas. Gunakan tepung ayam goreng ala Korea rasa bawang putih ini untuk membuat ayam goreng yang renyah dan lezat! Termasuk dalam kategori bumbu masakan dan tepung bumbu.",mamasuka tepung ayam goreng ala korea garlic 170 gr mamasuka tepung ayam goreng ala korea garlic 170 gr tepung bumbu ayam goreng racik bumbu korea gurih nikmat hadir cita khas ayam goreng ala korea garlic kental gurih ayam goreng ala restoran korea unggul hasil renyah tepung ayam goreng tekstur krispi tahan lumur saus flavor garlic khas tepung ayam goreng ala korea bawang putih ayam goreng renyah lezat kategori bumbu masakan tepung bumbu,2,Makanan & Minuman Sehari-hari,96,6156.0
https://shopee.co.id/CIOMY-Cuanki-Pouch-Ayam-Pedas-Kuah-Keju-110g-Halal-Praktis-Ciomy-Cuanki-Pouch-Cheese-i.695661069.15756501544,https://down-id.img.susercontent.com/file/id-11134207-7rasi-m4oi1sbj72pg06_tn.webp,CIOMY - Cuanki Pouch Ayam Pedas Kuah Keju 110g Halal Praktis/ Ciomy Cuanki Pouch Cheese,2500,0.0,4.9,GARUT,"CIOMY - Cuanki Pouch Ayam Pedas Kuah Keju 110g Halal Praktis adalah cuanki instan teman traveling dengan isian cuanki tahu, cuanki siomay, mie kuning, bumbu, pedas, bumbu keju, minyak ebi, dan topping cireng crunchy. Nikmati makanan instan kuah yang praktis dan lezat dengan rasa pedas dan keju ini! Termasuk dalam kategori makanan instan dan cuanki instan.",ciomy cuanki pouch ayam pedas kuah keju 110g halal praktis ciomy cuanki pouch cheese ciomy cuanki pouch ayam pedas kuah keju 110g halal praktis cuanki instan teman traveling isi cuanki cuanki siomay mie kuning bumbu pedas bumbu keju minyak ebi topping cireng crunchy nikmat makan instan kuah praktis lezat pedas keju kategori makan instan cuanki instan,6,Produk Segar & Bahan Mentah,56,2500.0
https://shopee.co.id/Japota-Keripik-Kentang-Umami-Japanese-Seaweed-68-gr-x3-i.64474495.5838645427,https://down-id.img.susercontent.com/file/sg-11134201-7rbmh-lo0wi072oyi05e_tn.webp,Japota Keripik Kentang Umami Japanese Seaweed 68 gr x3,2750,14.0,4.9,SURABAYA,"Japota Happy Honey Butter terbuat dari kentang asli, diolah menggunakan thin-cut technology yang bikin asli krenyesnya! Perpaduan asin, manis, gurih dari madu mentega dengan chips yang tipis, bikin rasanya hype abis! So Unique! Mau dimakan sendirian atau bareng teman, dijamin kamu gak bakal bisa nolak enaknya Japota Happy Honey Butter.  Nikmati keripik kentang rasa madu mentega yang renyah dan unik ini sebagai camilan! Termasuk dalam kategori makanan ringan dan keripik kentang.",japota keripik kentang umami japanese seaweed 68 gr x3 japota happy honey butter buat kentang asli olah thincut technology bikin asli krenyesnya padu asin manis gurih madu mentega chips tipis bikin hype abis so unique makan bareng teman jamin gak nolak enak japota happy honey butter nikmat keripik kentang madu mentega renyah unik camil kategori makan ringan keripik kentang,6,Produk Segar & Bahan Mentah,71,2365.0
https://shopee.co.id/Frozenland-Kentang-Goreng-Shoestring-French-Fries-500-Gr-i.269483414.4480692740,https://down-id.img.susercontent.com/file/id-11134201-7rbk5-m77pgmysshj8f2_tn.webp,Frozenland Kentang Goreng / Shoestring French Fries 500 Gr,2390,20.0,4.9,BEKASI,"Frozenland Kentang Goreng / Shoestring French Fries 500 gr. Berat: 500 gr. Jenis Shoestring adalah jenis kentang yang paling tipis dan potongannya pun dibuat memanjang, cocok sebagai pelengkap lauk-pauk, teman kopi di sore hari, camilan, dll. Terbuat dari bahan baku pilihan, rasa lezat, gurih, dan renyah, serta 100% Halal. Nikmati kentang goreng shoestring yang renyah dan lezat ini! Termasuk dalam kategori makanan beku dan kentang goreng.",frozenland kentang goreng shoestring french fries 500 gr frozenland kentang goreng shoestring french fries 500 gr berat 500 gr jenis shoestring jenis kentang tipis potong panjang cocok lengkap laukpauk teman kopi sore camil dll buat bahan baku pilih lezat gurih renyah 100 halal nikmat kentang goreng shoestring renyah lezat kategori makan beku kentang goreng,6,Produk Segar & Bahan Mentah,66,1912.0
https://shopee.co.id/Timur-Tengah-Kurma-Khalas-500gr-Premium-Original-High-Quality-i.670124855.16701618476,https://down-id.img.susercontent.com/file/id-11134207-7rask-m3q7u23fl3sf9b_tn.webp,Timur Tengah Kurma Khalas 500gr Premium Original High Quality,2450,67.0,4.9,JAKARTA BARAT,"Kurma Khalas adalah kurma berukuran sedang berwarna cokelat keemasan dengan tekstur lembut agak lengket yang umum dikonsumsi sehari-hari di Timur Tengah dan Afrika Utara, dapat dinikmati langsung, ditambahkan ke makanan atau minuman, maupun digunakan dalam resep masakan atau minuman. Nikmati buah kurma yang manis dan lembut ini! Termasuk dalam kategori buah kering.",timur kurma khalas 500gr premium original high quality kurma khalas kurma ukur warna cokelat emas tekstur lembut lengket konsumsi seharihari timur afrika utara nikmat langsung makan minum resep masakan minum nikmat buah kurma manis lembut kategori buah kering,7,Bahan Masakan Instan,52,808.5
https://shopee.co.id/Isoplus-Botol-350-Ml-Isotonik-Tanpa-Pengawet-i.64474495.1097735168,https://down-id.img.susercontent.com/file/id-11134201-7r98t-lsuz25jjjrkl8a_tn.webp,Isoplus Botol 350 Ml Isotonik Tanpa Pengawet,290,69.0,4.9,SURABAYA,"Isoplus Botol 350 Ml Minuman Isotonik Tanpa Pengawet. Minuman Isotonik ini membantu mengembalikan cairan tubuh dengan cepat, mengandung 7 ion yang lengkap dan mudah diserap. Love your body dengan top up ion ISOPLUS! karena setiap aktivitas favoritmu mengeluarkan banyak ion! KEUNGGULAN: Mengandung 7 ion lengkap agar terhindar dari dehidrasi, kandungan ion dalam ISOPLUS lebih mudah diserap karena mirip cairan tubuh, diproduksi menggunakan aseptic technology filling system sehingga kualitas dan rasanya tetap terjaga, tidak menggunakan pengawet dan tidak menggunakan pemanis buatan, harga terjangkau Rp 3.000/botol. Segera segarkan tubuh Anda dengan minuman isotonik yang sehat ini! Termasuk dalam kategori minuman siap minum dan minuman isotonik.",isoplus botol 350 ml isotonik awet isoplus botol 350 ml minum isotonik awet minum isotonik bantu kembali cair tubuh cepat kandung 7 ion lengkap mudah serap love your body top up ion isoplus aktivitas favorit keluar ion unggul kandung 7 ion lengkap hindar dehidrasi kandung ion isoplus mudah serap cair tubuh produksi aseptic technology filling system kualitas jaga awet man buat harga jangkau rp 3000botol segar tubuh minum isotonik sehat kategori minum minum minum isotonik,7,Bahan Masakan Instan,103,89.9
https://shopee.co.id/Lemonilo-Mie-Instan-Kuah-Ayam-Bawang-Hijau-60g-i.42185480.2096171021,https://down-id.img.susercontent.com/file/id-11134207-7r98x-lm5lmw8zd63j17_tn.webp,Lemonilo Mie Instan Kuah Ayam Bawang Hijau 60g,6450,7.0,4.9,JAKARTA UTARA,"Lemonilo Mie Instan Kuah Rasa Ayam Bawang. Enaknya tanpa pengawet, penguat rasa, dan pewarna buatan. Karena dibuat dengan saripati sayuran, warnanya menjadi khas. Mienya juga tidak melalui proses penggorengan, makanya air rebusannya jernih. Nikmati mie instan kuah rasa ayam bawang yang lebih sehat ini! Termasuk dalam kategori makanan instan dan mie instan kuah.",lemonilo mie instan kuah ayam bawang hijau 60g lemonilo mie instan kuah ayam bawang enak awet kuat warna buat saripati sayur warna khas mienya proses goreng air rebus jernih nikmat mie instan kuah ayam bawang sehat kategori makan instan mie instan kuah,2,Makanan & Minuman Sehari-hari,53,5998.5
https://shopee.co.id/Tahesta-Cuka-Apel-320ml-Untuk-Kesehatan-i.76905645.14230568536,https://down-id.img.susercontent.com/file/id-11134207-7rbka-m8bd243q5n1pd8_tn.webp,Tahesta - Cuka Apel 320ml Untuk Kesehatan,6500,0.0,4.9,DEPOK,"Tahesta - Cuka Apel 320ml Untuk Kesehatan. Cuka apel memiliki banyak manfaat kesehatan, termasuk membantu memerangi diabetes, kanker, gangguan jantung, kolesterol tinggi, dan masalah berat badan, serta memiliki hasil luar biasa sebagai bahan perawatan kecantikan kulit. Komposisinya terdiri dari air, buah apel, gula, dan ragi. Cara konsumsinya bervariasi tergantung kondisi tubuh, mulai dari 1 sendok teh hingga 2 sendok makan yang dicampur dengan air, dan bagi penderita maag disarankan untuk adaptasi terlebih dahulu. Manfaat Cuka Apel Tahesta antara lain menurunkan dan mengendalikan kadar kolesterol dan tekanan darah, menstabilkan gula darah, mengurangi nafsu makan, membunuh bakteri dan virus, menjaga kesehatan usus, meningkatkan HDL, memperlancar pencernaan, mempertahankan kesehatan saraf, berpotensi sebagai antikanker dan obat penyakit jantung, baik sebagai suplemen kulit, serta mengobati dan mencegah sembelit dan risiko kanker usus. Untuk informasi lebih lanjut, dapat dicari melalui Google. Dapatkan cuka apel alami ini untuk kesehatan Anda! Termasuk dalam kategori bahan makanan dan cuka.",tahesta cuka apel 320ml sehat tahesta cuka apel 320ml sehat cuka apel milik manfaat sehat bantu rang diabetes kanker ganggu jantung kolesterol berat badan milik hasil bahan awat cantik kulit komposisi air buah apel gula ragi konsumsi variasi gantung kondisi tubuh 1 sendok teh 2 sendok makan campur air derita maag saran adaptasi manfaat cuka apel tahesta turun kendali kadar kolesterol tekan darah stabil gula darah kurang nafsu makan bunuh bakteri virus jaga sehat usus tingkat hdl lancar cerna tahan sehat saraf potensi antikanker obat sakit jantung suplemen kulit obat cegah sembelit risiko kanker usus informasi cari google dapat cuka apel alami sehat kategori bahan makan cuka,7,Bahan Masakan Instan,150,6500.0
https://shopee.co.id/THE-BELGIAN-Dark-Chocolate-85-100-gram-Cokelat-Hitam-i.37394255.6916392726,https://down-id.img.susercontent.com/file/id-11134207-7rase-m1ryvezp0cdy2b_tn.webp,THE BELGIAN Dark Chocolate 85% 100 gram Cokelat Hitam,5950,15.0,4.9,JAKARTA PUSAT,"THE BELGIAN Dark Chocolate 85% 100 gram adalah cokelat hitam batang dengan kandungan kakao 85% yang lezat dan siap untuk dinikmati, sangat cocok bagi para pecinta dark chocolate. Harap memilih ekspedisi sameday atau instan untuk menjaga kualitas produk, karena kerusakan selama pengiriman di luar tanggung jawab kami. Nikmati intensitas rasa dari cokelat hitam berkualitas tinggi ini! Termasuk dalam kategori makanan ringan dan cokelat batang.",the belgian dark chocolate 85 100 gram cokelat hitam the belgian dark chocolate 85 100 gram cokelat hitam batang kandung kakao 85 lezat nikmat cocok cinta dark chocolate harap pilih ekspedisi sameday instan jaga kualitas produk rusa kirim tanggung nikmat intensitas cokelat hitam kualitas kategori makan ringan cokelat batang,7,Bahan Masakan Instan,64,5057.5
https://shopee.co.id/Madurasa-Botol-Murni-910Gr-Antioksidan-Alami-i.67400094.15130236077,https://down-id.img.susercontent.com/file/sg-11134201-23020-ai33nl8jvbnv3d_tn.webp,Madurasa Botol Murni 910Gr Antioksidan Alami,9750,17.0,4.9,TANGERANG,"MADURASA MADU MURNI adalah madu asli pilihan yang terbuat dari kombinasi Madu Hutan, Madu Randu, dan Madu Kelengkeng dengan kualitas tinggi serta aroma dan rasa yang khas. Madurasa adalah buah ketekunan para ahli madu sejak 1984, dengan pemilihan bahan baku yang ketat dan proses produksi berstandar internasional, menghasilkan Madurasa Madu terbaik dari alam Indonesia. Madurasa adalah produsen Madu pertama dan satu-satunya di Indonesia dengan berbagai sertifikat seperti GMP, ISO 9001, ISO 22000, Halal MUI, dan Top Brand. Manfaat Madurasa Madu Murni antara lain memperlancar metabolisme tubuh dan penetral racun, meningkatkan sistem kekebalan tubuh, membantu penyembuhan berbagai penyakit, meningkatkan stamina, memperlancar peredaran darah, menstabilkan kadar gula darah, mengandung antioksidan untuk melawan sel kanker, mengatasi infeksi sebagai antibiotik alami, serta bermanfaat untuk kecantikan karena mengandung zat anti-aging. Nikmati madu murni berkualitas dari Madurasa untuk kesehatan dan kebaikan alami! Termasuk dalam kategori bahan makanan dan madu.",madurasa botol murni 910gr antioksidan alami madurasa madu murni madu asli pilih buat kombinasi madu hutan madu randu madu kelengkeng kualitas aroma khas madurasa buah tekun ahli madu 1984 pilih bahan baku ketat proses produksi standar internasional hasil madurasa madu baik alam indonesia madurasa produsen madu satusatunya indonesia sertifikat gmp iso 9001 iso 22000 halal mui top brand manfaat madurasa madu murni lancar metabolisme tubuh netral racun tingkat sistem kebal tubuh bantu sembuh sakit tingkat stamina lancar edar darah stabil kadar gula darah kandung antioksidan lawan sel kanker atas infeksi antibiotik alami manfaat cantik kandung zat antiaging nikmat madu murni kualitas madurasa sehat baik alami kategori bahan makan madu,2,Makanan & Minuman Sehari-hari,143,8092.5
https://shopee.co.id/Buah-Naga-Merah-Konvensional-Manis-Lembut-1-Pcs-Sayurbox-i.47882995.1847995938,https://down-id.img.susercontent.com/file/id-11134201-7r98u-lzpr3y7tu2owf8_tn.webp,Buah Naga Merah Konvensional Manis Lembut 1 Pcs Sayurbox,2240,0.0,4.9,JAKARTA SELATAN,"Tersedia dalam pilihan imperfect dan konvensional, buah naga imperfect memiliki ukuran lebih kecil dan kulit agak layu namun rasa dan manfaatnya tetap sama. Buah naga dengan daging buah berwarna merah ini memiliki rasa ringan cenderung manis dan tekstur lembut, cocok untuk camilan atau bekal. Dapat diolah menjadi jus atau digunakan sebagai pewarna merah alami dalam kreasi makanan atau kue. Terdapat potensi kelebihan/kekurangan gramasi +-10% per pack. Nikmati buah naga merah yang manis dan menyegarkan ini! Termasuk dalam kategori buah segar.",buah naga merah konvensional manis lembut 1 pcs sayurbox sedia pilih imperfect konvensional buah naga imperfect milik ukur kulit layu manfaat buah naga daging buah warna merah milik ringan cenderung manis tekstur lembut cocok camil bekal olah jus warna merah alami kreasi makan kue potensi kelebihankekurangan gramasi 10 pack nikmat buah naga merah manis segar kategori buah segar,7,Bahan Masakan Instan,80,2240.0
https://shopee.co.id/Miwon-Kopi-Ginseng-Rendah-Kafein-20-Gr-i.267130746.6638582221,https://down-id.img.susercontent.com/file/id-11134207-7r98u-ls0i8bpm3gzx21_tn.webp,Miwon Kopi Ginseng Rendah Kafein 20 Gr,2250,10.0,4.9,SURABAYA,Kopi Ginseng Miwon merupakan minuman kopi paduan pas yang memadukan rasa otentik kopi dengan takaran rendah kafein dan ginseng Korea sebagai penambah stamina. Nikmati kelezatan kopi sekaligus manfaat ginseng yang menyehatkan dalam satu sajian dengan Miwon Kopi Ginseng. Dapatkan energi tambahan dan rasakan kesegaran yang luar biasa setiap kali Anda menikmati secangkir Miwon Kopi Ginseng. Nikmati kopi ginseng instan yang lezat dan menyegarkan ini! Termasuk dalam kategori minuman instan dan kopi instan.,miwon kopi ginseng rendah kafein 20 gr kopi ginseng miwon minum kopi padu pas madu otentik kopi takar rendah kafein ginseng korea tambah stamina nikmat lezat kopi manfaat ginseng sehat saji miwon kopi ginseng dapat energi tambah rasa segar kali nikmat cangkir miwon kopi ginseng nikmat kopi ginseng instan lezat segar kategori minum instan kopi instan,2,Makanan & Minuman Sehari-hari,72,2025.0
